time,col1,col2
2019-11-08,0.468078585,0.46205525
2019-11-09,0.48921392,0.479184872
2019-11-10,0.509090427,0.495015344
2019-11-11,0.527831432,0.510470915
2019-11-12,0.544367242,0.525485213
2019-11-13,0.559122636,0.539680494
2019-11-14,0.571663791,0.55296401
2019-11-15,0.580989217,0.565059574
2019-11-16,0.588584087,0.576062011
2019-11-17,0.594239011,0.585372785
2019-11-18,0.599235143,0.592792645
2019-11-19,0.602766455,0.59807889
2019-11-20,0.604830907,0.601332484
2019-11-21,0.605809125,0.602045903
2019-11-22,0.605060593,0.600781536
2019-11-23,0.602366541,0.597957459
2019-11-24,0.596984958,0.593110452
2019-11-25,0.588958369,0.586604743
2019-11-26,0.577751559,0.578832441
2019-11-27,0.564520962,0.570064213
2019-11-28,0.549390225,0.5589817
2019-11-29,0.533181819,0.546511859
2019-11-30,0.515571109,0.53283323
2019-12-01,0.497927386,0.516825077
2019-12-02,0.479356792,0.500603934
2019-12-03,0.46051684,0.483867509
2019-12-04,0.441943643,0.466263037
2019-12-05,0.423552673,0.448753034
2019-12-06,0.405172205,0.432227324
2019-12-07,0.387247657,0.416051842
2019-12-08,0.36981291,0.400201239
2019-12-09,0.353264434,0.385278302
2019-12-10,0.338070743,0.370910002
2019-12-11,0.324309476,0.357782784
2019-12-12,0.311888975,0.34517887
2019-12-13,0.300616008,0.333879249
2019-12-14,0.291237051,0.323919588
2019-12-15,0.283933837,0.316238385
2019-12-16,0.278898466,0.309470944
2019-12-17,0.275463864,0.304612872
2019-12-18,0.274365566,0.301041506
2019-12-19,0.274937474,0.299458852
2019-12-20,0.277733796,0.299440963
2019-12-21,0.281784377,0.30110313
2019-12-22,0.287488541,0.304972043
2019-12-23,0.2953405,0.310397279
2019-12-24,0.304716197,0.31726068
2019-12-25,0.315956185,0.32599462
2019-12-26,0.328646924,0.336095427
2019-12-27,0.344200421,0.347266132
2019-12-28,0.360575441,0.359857721
2019-12-29,0.378046369,0.372933047
2019-12-30,0.395864519,0.387575246
2019-12-31,0.413536948,0.402967083
2020-01-01,0.431099157,0.41902498
2020-01-02,0.447531767,0.435000247
2020-01-03,0.464309589,0.451063347
2020-01-04,0.480490113,0.466910661
2020-01-05,0.496905317,0.482953332
2020-01-06,0.51367228,0.498727887
2020-01-07,0.530824543,0.514311828
2020-01-08,0.547961429,0.529765828
2020-01-09,0.564860747,0.544952068
2020-01-10,0.580761203,0.559786995
2020-01-11,0.595615262,0.574173961
2020-01-12,0.608639257,0.588316655
2020-01-13,0.619856102,0.601627938
2020-01-14,0.62921914,0.61358313
2020-01-15,0.637132806,0.62428359
2020-01-16,0.643947603,0.633875416
2020-01-17,0.649396297,0.641711323
2020-01-18,0.653679624,0.647670897
2020-01-19,0.656116932,0.65197739
2020-01-20,0.657264693,0.65425373
2020-01-21,0.655850691,0.654677143
2020-01-22,0.653180402,0.653084185
2020-01-23,0.648386618,0.649647202
2020-01-24,0.641460713,0.644128242
2020-01-25,0.632592269,0.636593749
2020-01-26,0.622130205,0.627117682
2020-01-27,0.609641757,0.616024544
2020-01-28,0.595552316,0.603359334
2020-01-29,0.580145936,0.589107728
2020-01-30,0.562935496,0.573822087
2020-01-31,0.543987085,0.556804767
2020-02-01,0.523584936,0.538261885
2020-02-02,0.501356459,0.517856703
2020-02-03,0.477559318,0.496431597
2020-02-04,0.451636454,0.473186681
2020-02-05,0.424571785,0.448910547
2020-02-06,0.396376762,0.422548323
2020-02-07,0.367982972,0.394491983
2020-02-08,0.339233843,0.365777419
2020-02-09,0.309948819,0.335752855
2020-02-10,0.279735396,0.305047835
2020-02-11,0.248726768,0.274168915
2020-02-12,0.216802181,0.242818398
2020-02-13,0.185226116,0.211161183
2020-02-14,0.15312612,0.180056752
2020-02-15,0.121005468,0.149547119
2020-02-16,0.089028551,0.119349826
2020-02-17,0.057925794,0.08975756
2020-02-18,0.02821914,0.06091741
2020-02-19,6.91E-05,0.032827961
2020-02-20,-0.02664946,0.005644754
2020-02-21,-0.051744111,-0.020346291
2020-02-22,-0.075437251,-0.045066487
2020-02-23,-0.097965184,-0.068326259
2020-02-24,-0.118689583,-0.090255105
2020-02-25,-0.137779841,-0.11032115
2020-02-26,-0.154621562,-0.128686136
2020-02-27,-0.169241278,-0.144696378
2020-02-28,-0.181317448,-0.158339544
2020-02-29,-0.190541526,-0.169317163
2020-03-01,-0.197042657,-0.177991704
2020-03-02,-0.201447042,-0.184054189
2020-03-03,-0.203153236,-0.187371104
2020-03-04,-0.202185478,-0.187980919
2020-03-05,-0.19863338,-0.186660242
2020-03-06,-0.192313138,-0.183353729
2020-03-07,-0.184327533,-0.178324616
2020-03-08,-0.174114885,-0.171504802
2020-03-09,-0.162320744,-0.161981369
2020-03-10,-0.149451763,-0.151284104
2020-03-11,-0.1342506,-0.138866067
2020-03-12,-0.11741423,-0.125242791
2020-03-13,-0.099269437,-0.109650657
2020-03-14,-0.078493492,-0.092248343
2020-03-15,-0.057359626,-0.07355612
2020-03-16,-0.034397504,-0.053517386
2020-03-17,-0.010448244,-0.031756348
2020-03-18,0.014698145,-0.008328121
2020-03-19,0.041907046,0.016350859
2020-03-20,0.069756449,0.042432596
2020-03-21,0.099020854,0.069756379
2020-03-22,0.127625268,0.097834386
2020-03-23,0.156234909,0.126296759
2020-03-24,0.184618821,0.154694771
2020-03-25,0.212310172,0.183255188
2020-03-26,0.239677216,0.210713651
2020-03-27,0.265271874,0.237792385
2020-03-28,0.289736715,0.264183502
2020-03-29,0.313233624,0.289123678
2020-03-30,0.335818795,0.312659529
2020-03-31,0.357993328,0.335271953
2020-04-01,0.379639321,0.356838554
2020-04-02,0.400177615,0.377130597
2020-04-03,0.420163098,0.396409331
2020-04-04,0.438855012,0.41475455
2020-04-05,0.457202824,0.431749014
2020-04-06,0.474416766,0.447617978
2020-04-07,0.490024298,0.463043203
2020-04-08,0.503906577,0.477522778
2020-04-09,0.515772493,0.490852417
2020-04-10,0.526061874,0.502341018
2020-04-11,0.533977896,0.513057134
2020-04-12,0.540312929,0.521641353
2020-04-13,0.544248981,0.528691503
2020-04-14,0.547691719,0.533790458
2020-04-15,0.548867663,0.537117961
2020-04-16,0.548351645,0.537850776
2020-04-17,0.54453896,0.536418938
2020-04-18,0.539111046,0.533037506
2020-04-19,0.531486964,0.527493278
2020-04-20,0.522726094,0.519917447
2020-04-21,0.511720567,0.510370789
2020-04-22,0.49933549,0.498783227
2020-04-23,0.484974307,0.485841459
2020-04-24,0.469003524,0.471399123
2020-04-25,0.451566398,0.456327938
2020-04-26,0.434086175,0.440279553
2020-04-27,0.415569173,0.423535451
2020-04-28,0.396670352,0.406541024
2020-04-29,0.37702443,0.389268872
2020-04-30,0.357885643,0.371635314
2020-05-01,0.338549606,0.353940311
2020-05-02,0.319512035,0.336118567
2020-05-03,0.300761507,0.318408511
2020-05-04,0.282420048,0.301312811
2020-05-05,0.264797494,0.284404659
2020-05-06,0.247827685,0.268067096
2020-05-07,0.232071043,0.252332786
2020-05-08,0.218048575,0.237973463
2020-05-09,0.205113437,0.22417939
2020-05-10,0.193943945,0.211775835
2020-05-11,0.18416781,0.201216122
2020-05-12,0.175987801,0.192677922
2020-05-13,0.170463303,0.185601809
2020-05-14,0.16667817,0.18151212
2020-05-15,0.165729198,0.178998211
2020-05-16,0.167142772,0.178668473
2020-05-17,0.170864703,0.180800024
2020-05-18,0.177157758,0.184809238
2020-05-19,0.185137375,0.19048397
2020-05-20,0.195437626,0.197865099
2020-05-21,0.207380049,0.207334658
2020-05-22,0.221550912,0.219098222
2020-05-23,0.236777951,0.232498416
2020-05-24,0.253323315,0.247824314
2020-05-25,0.271083978,0.264171266
2020-05-26,0.290388814,0.282402695
2020-05-27,0.311415905,0.302564274
2020-05-28,0.33305533,0.323789925
2020-05-29,0.356762685,0.346089978
2020-05-30,0.381901118,0.369559344
2020-05-31,0.408602966,0.393774474
2020-06-01,0.436754933,0.418651693
2020-06-02,0.464953763,0.444242109
2020-06-03,0.49311359,0.469845606
2020-06-04,0.521479517,0.495253125
2020-06-05,0.548783763,0.520004595
2020-06-06,0.573948215,0.543833189
2020-06-07,0.596722814,0.566347993
2020-06-08,0.617817843,0.587650119
2020-06-09,0.635760308,0.607735838
2020-06-10,0.651760464,0.626487113
2020-06-11,0.666475975,0.643569262
2020-06-12,0.680628593,0.659103626
2020-06-13,0.693954623,0.673149566
2020-06-14,0.706409133,0.685204103
2020-06-15,0.717102047,0.695596549
2020-06-16,0.725738389,0.704465989
2020-06-17,0.732551846,0.711323816
2020-06-18,0.737380347,0.716551755
2020-06-19,0.739036393,0.71927081
2020-06-20,0.737195513,0.719984083
2020-06-21,0.732277691,0.718210747
2020-06-22,0.7243814,0.714103621
2020-06-23,0.713316021,0.707078453
2020-06-24,0.699009259,0.697410874
2020-06-25,0.681888422,0.685028408
2020-06-26,0.661364129,0.670232875
2020-06-27,0.638246186,0.652628127
2020-06-28,0.612196534,0.632590228
2020-06-29,0.584563473,0.609645128
2020-06-30,0.555432235,0.584267424
2020-07-01,0.52561865,0.556574728
2020-07-02,0.494904562,0.526575172
2020-07-03,0.463315131,0.494841966
2020-07-04,0.430518154,0.46181395
2020-07-05,0.396854266,0.427925035
2020-07-06,0.36203092,0.393457425
2020-07-07,0.325861849,0.358354597
2020-07-08,0.289330879,0.322811698
2020-07-09,0.252725824,0.286986015
2020-07-10,0.216486417,0.251433112
2020-07-11,0.179870733,0.215804363
2020-07-12,0.144208425,0.180061868
2020-07-13,0.108858669,0.144589508
2020-07-14,0.074698878,0.109751076
2020-07-15,0.040738236,0.075730675
2020-07-16,0.007550393,0.042318903
2020-07-17,-0.024658439,0.010183467
2020-07-18,-0.055778413,-0.019839515
2020-07-19,-0.084763096,-0.049066078
2020-07-20,-0.111895102,-0.076804626
2020-07-21,-0.137119303,-0.102832162
2020-07-22,-0.160074426,-0.126560748
2020-07-23,-0.180983229,-0.148617398
2020-07-24,-0.199621857,-0.168209835
2020-07-25,-0.215678255,-0.185258679
2020-07-26,-0.230042489,-0.19964273
2020-07-27,-0.241775089,-0.211478019
2020-07-28,-0.250473121,-0.220722192
2020-07-29,-0.256542725,-0.227191995
2020-07-30,-0.259616197,-0.231647238
2020-07-31,-0.259494063,-0.233293013
2020-08-01,-0.257143075,-0.232835327
2020-08-02,-0.251454315,-0.229985674
2020-08-03,-0.24253785,-0.224462669
2020-08-04,-0.231196712,-0.215538584
2020-08-05,-0.216122707,-0.204411051
2020-08-06,-0.199529176,-0.190500404
2020-08-07,-0.18026825,-0.174157272
2020-08-08,-0.158202147,-0.155510712
2020-08-09,-0.133322303,-0.134852124
2020-08-10,-0.106624839,-0.112137915
2020-08-11,-0.077036749,-0.087362128
2020-08-12,-0.046304383,-0.060463586
2020-08-13,-0.013992184,-0.031528421
2020-08-14,0.019935541,-0.000451769
2020-08-15,0.054458938,0.032096493
2020-08-16,0.090423604,0.065471362
2020-08-17,0.126861555,0.099336632
2020-08-18,0.16302972,0.133962601
2020-08-19,0.199384512,0.168347901
2020-08-20,0.234026012,0.202167484
2020-08-21,0.267207443,0.235011561
2020-08-22,0.298763487,0.266810347
2020-08-23,0.328373882,0.297065297
2020-08-24,0.35582568,0.325185952
2020-08-25,0.381370326,0.350592282
2020-08-26,0.40426211,0.374316764
2020-08-27,0.425478446,0.395814097
2020-08-28,0.444706358,0.414426893
2020-08-29,0.461952172,0.430758317
2020-08-30,0.47722174,0.445364911
2020-08-31,0.49110296,0.457977395
2020-09-01,0.504572271,0.469614447
2020-09-02,0.515195404,0.480773306
2020-09-03,0.523309624,0.491137373
2020-09-04,0.528868659,0.499588769
2020-09-05,0.532414361,0.506775788
2020-09-06,0.533002791,0.511921208
2020-09-07,0.532262996,0.514548775
2020-09-08,0.528295599,0.514386941
2020-09-09,0.522716158,0.511666238
2020-09-10,0.51155891,0.505156144
2020-09-11,0.498991664,0.495158662
2020-09-12,0.483680266,0.482319128
2020-09-13,0.46801759,0.467467015
2020-09-14,0.450447044,0.449805341
2020-09-15,0.432632654,0.430736675
2020-09-16,0.413795929,0.411089326
2020-09-17,0.394419439,0.390274235
2020-09-18,0.374704197,0.369955766
2020-09-19,0.354473285,0.349899424
2020-09-20,0.33420919,0.33017579
2020-09-21,0.312334639,0.310829917
2020-09-22,0.289324794,0.291968535
2020-09-23,0.264885383,0.272888425
2020-09-24,0.240960302,0.253232761
2020-09-25,0.217361663,0.232845912
2020-09-26,0.194273525,0.211749869
2020-09-27,0.170603792,0.190096329
2020-09-28,0.15107403,0.168606251
2020-09-29,0.125405469,0.147742369
2020-09-30,0.107988498,0.127248999
2020-10-01,0.088302165,0.108504397
2020-10-02,0.071788416,0.090703247
2020-10-03,0.055508033,0.074599736
2020-10-04,0.041399817,0.060173402
2020-10-05,0.031351865,0.047873033
2020-10-06,0.023619285,0.037641231
2020-10-07,0.019391706,0.030259256
2020-10-08,0.017133256,0.025547336
2020-10-09,0.018098333,0.023718066
2020-10-10,0.021835291,0.024839227
2020-10-11,0.028219885,0.028792338
2020-10-12,0.036690529,0.035209157
2020-10-13,0.047982324,0.04401793
2020-10-14,0.061135427,0.055200115
2020-10-15,0.07658875,0.068356848
2020-10-16,0.093856902,0.083944685
2020-10-17,0.112731513,0.101785467
2020-10-18,0.134047605,0.121777958
2020-10-19,0.158575527,0.14360358
2020-10-20,0.185582494,0.167662945
2020-10-21,0.216240096,0.193608549
2020-10-22,0.248176737,0.221504499
2020-10-23,0.280647456,0.251055551
2020-10-24,0.314449156,0.281979514
2020-10-25,0.34757579,0.31298295
2020-10-26,0.380365391,0.34513564
2020-10-27,0.412307472,0.37698555
2020-10-28,0.443591902,0.40844415
2020-10-29,0.473757426,0.438831732
2020-10-30,0.503021085,0.468978149
2020-10-31,0.531866631,0.497179938
2020-11-01,0.559975806,0.523776713
2020-11-02,0.587270086,0.548638247
2020-11-03,0.612384502,0.571433559
2020-11-04,0.634492238,0.592543214
2020-11-05,0.653357229,0.612257338
2020-11-06,0.669644055,0.630245751
2020-11-07,0.684513369,0.646558719
2020-11-08,0.698545001,0.661664398
2020-11-09,0.71076788,0.675564638
2020-11-10,0.721012226,0.688110043
2020-11-11,0.729458743,0.699557815
2020-11-12,0.736768161,0.709006679
2020-11-13,0.74298005,0.716257487
2020-11-14,0.747077695,0.720563912
2020-11-15,0.747437075,0.721433271
2020-11-16,0.742852883,0.718876737
2020-11-17,0.73339578,0.713049085
2020-11-18,0.719289464,0.703458137
2020-11-19,0.700782499,0.690245729
2020-11-20,0.678221043,0.673285951
2020-11-21,0.652817512,0.652904
2020-11-22,0.625086448,0.628981962
2020-11-23,0.595851544,0.601365696
2020-11-24,0.565142631,0.571070032
2020-11-25,0.532145945,0.537670874
2020-11-26,0.495266473,0.502009187
2020-11-27,0.462492432,0.463939503
2020-11-28,0.416479495,0.424273835
2020-11-29,0.376348336,0.383512306
2020-11-30,0.330282372,0.342330899
2020-12-01,0.286216818,0.300370045
2020-12-02,0.239749386,0.257968378
2020-12-03,0.19264186,0.215104658
2020-12-04,0.146426074,0.171976872
2020-12-05,0.100248444,0.1284727
2020-12-06,0.055973818,0.08518995
2020-12-07,0.010529457,0.042330317
2020-12-08,-0.034240923,-0.000522483
2020-12-09,-0.079621704,-0.043294793
2020-12-10,-0.123948102,-0.085646619
2020-12-11,-0.167950237,-0.12736703
2020-12-12,-0.210918665,-0.168282457
2020-12-13,-0.251469857,-0.208114406
2020-12-14,-0.289433486,-0.246443739
2020-12-15,-0.323674067,-0.282852588
2020-12-16,-0.353694126,-0.317132439
2020-12-17,-0.381062376,-0.348322
2020-12-18,-0.404533714,-0.376029274
2020-12-19,-0.424949674,-0.399921698
2020-12-20,-0.442228754,-0.419836648
2020-12-21,-0.455905366,-0.435704003
2020-12-22,-0.4661922,-0.447417415
2020-12-23,-0.472522979,-0.455339268
2020-12-24,-0.475782595,-0.459586668
2020-12-25,-0.473740097,-0.460240643
2020-12-26,-0.468315108,-0.457208967
2020-12-27,-0.459098857,-0.450116048
2020-12-28,-0.446124522,-0.439761201
2020-12-29,-0.428450277,-0.426393418
2020-12-30,-0.408717685,-0.40944549
2020-12-31,-0.384990184,-0.389849416
2021-01-01,-0.360238727,-0.367648872
2021-01-02,-0.333105729,-0.343486106
2021-01-03,-0.304789013,-0.317522916
2021-01-04,-0.274035686,-0.289895736
2021-01-05,-0.241647669,-0.26109054
2021-01-06,-0.208476124,-0.230864427
2021-01-07,-0.173015888,-0.199866528
2021-01-08,-0.13683156,-0.167490118
2021-01-09,-0.100287267,-0.13427428
2021-01-10,-0.063867633,-0.099882333
2021-01-11,-0.028251741,-0.064675823
2021-01-12,0.013836313,-0.02870597
2021-01-13,0.051208116,0.007561844
2021-01-14,0.088972278,0.04332412
2021-01-15,0.125026915,0.07877296
2021-01-16,0.161718965,0.113810194
2021-01-17,0.197243633,0.148570918
2021-01-18,0.229289952,0.182388188
2021-01-19,0.259434043,0.215066199
2021-01-20,0.28826026,0.246014662
2021-01-21,0.31651547,0.275529881
2021-01-22,0.340827443,0.30217533
2021-01-23,0.362188714,0.326593795
2021-01-24,0.381130748,0.348619515
2021-01-25,0.397898906,0.367568695
2021-01-26,0.411824419,0.383238983
2021-01-27,0.422158054,0.396398047
2021-01-28,0.430254558,0.40667926
2021-01-29,0.436054471,0.414591032
2021-01-30,0.439420412,0.420518437
2021-01-31,0.440248912,0.423196572
2021-02-01,0.43899835,0.4233943
2021-02-02,0.434574205,0.421345706
2021-02-03,0.427028312,0.415677976
2021-02-04,0.415929059,0.407838549
2021-02-05,0.402472369,0.397404526
2021-02-06,0.387936489,0.3848508
2021-02-07,0.369225203,0.37006985
2021-02-08,0.352212833,0.353892063
2021-02-09,0.330439522,0.336020737
2021-02-10,0.311365965,0.317418485
2021-02-11,0.289794094,0.297991036
2021-02-12,0.2690078,0.277878029
2021-02-13,0.247474155,0.25753572
2021-02-14,0.225110005,0.237219558
2021-02-15,0.202896819,0.216984787
2021-02-16,0.179813207,0.196963653
2021-02-17,0.156969549,0.176745962
2021-02-18,0.133808208,0.156400668
2021-02-19,0.110900672,0.135871035
2021-02-20,0.088971742,0.115430959
2021-02-21,0.067765797,0.095207203
2021-02-22,0.047769022,0.07535863
2021-02-23,0.028109433,0.055560418
2021-02-24,0.008852165,0.035749462
2021-02-25,-0.009007948,0.016281439
2021-02-26,-0.025822134,-0.002368285
2021-02-27,-0.041121993,-0.019642084
2021-02-28,-0.055350805,-0.034730574
2021-03-01,-0.067295866,-0.047141633
2021-03-02,-0.075063365,-0.056483136
2021-03-03,-0.078625109,-0.062414248
2021-03-04,-0.077884296,-0.064561192
2021-03-05,-0.073126945,-0.062926668
2021-03-06,-0.065527665,-0.057481552
2021-03-07,-0.05317386,-0.048135698
2021-03-08,-0.038880169,-0.035763997
2021-03-09,-0.022215078,-0.020984026
2021-03-10,-0.004034856,-0.003939153
2021-03-11,0.01460474,0.015013215
2021-03-12,0.034676703,0.035687167
2021-03-13,0.056133848,0.057573041
2021-03-14,0.079951355,0.080797304
2021-03-15,0.106138716,0.105096749
2021-03-16,0.134774495,0.130432291
2021-03-17,0.165528516,0.156956481
2021-03-18,0.197923558,0.185552691
2021-03-19,0.236415439,0.214984939
2021-03-20,0.270815872,0.246788497
2021-03-21,0.308086166,0.279372727
2021-03-22,0.344975498,0.312999118
2021-03-23,0.38287562,0.346939331
2021-03-24,0.419164529,0.381430501
2021-03-25,0.453388493,0.415329662
2021-03-26,0.487241312,0.449417171
2021-03-27,0.519855041,0.481965923
2021-03-28,0.551431943,0.513084279
2021-03-29,0.581346082,0.541178563
2021-03-30,0.608900655,0.567299628
2021-03-31,0.633469454,0.591103933
2021-04-01,0.653586539,0.612241499
2021-04-02,0.669556152,0.630525241
2021-04-03,0.680798062,0.6464256
2021-04-04,0.690267007,0.659842092
2021-04-05,0.697328513,0.670605111
2021-04-06,0.701749269,0.679200121
2021-04-07,0.703034929,0.685008581
2021-04-08,0.701618576,0.687890194
2021-04-09,0.697354996,0.687410708
2021-04-10,0.690682869,0.682856053
2021-04-11,0.680615994,0.674123598
2021-04-12,0.666040817,0.661092697
2021-04-13,0.646110086,0.643754399
2021-04-14,0.621340618,0.622310569
2021-04-15,0.591369146,0.596899462
2021-04-16,0.556354201,0.567720618
2021-04-17,0.516051745,0.534674353
2021-04-18,0.479246541,0.498436602
2021-04-19,0.432791476,0.459419259
2021-04-20,0.394297991,0.418034456
2021-04-21,0.349997973,0.374583777
2021-04-22,0.308276809,0.329704383
2021-04-23,0.262944621,0.284202504
2021-04-24,0.216106734,0.238018265
2021-04-25,0.167998909,0.191797506
2021-04-26,0.118220214,0.145036348
2021-04-27,0.067218387,0.098045894
2021-04-28,0.014748195,0.050664737
2021-04-29,-0.03682534,0.003561725
2021-04-30,-0.087236216,-0.043249635
2021-05-01,-0.136141746,-0.090088913
2021-05-02,-0.183448956,-0.136776205
2021-05-03,-0.229378571,-0.182859453
2021-05-04,-0.274046069,-0.227727256
2021-05-05,-0.31840167,-0.271620684
2021-05-06,-0.361096622,-0.314169274
2021-05-07,-0.402093045,-0.354573075
2021-05-08,-0.440730902,-0.393321415
2021-05-09,-0.476285459,-0.429949874
2021-05-10,-0.508940729,-0.463591248
2021-05-11,-0.537933884,-0.494073846
2021-05-12,-0.562537131,-0.521144592
2021-05-13,-0.582502303,-0.544490428
2021-05-14,-0.59798599,-0.564017639
2021-05-15,-0.609120406,-0.579619876
2021-05-16,-0.616497271,-0.591474422
2021-05-17,-0.620746661,-0.599423301
2021-05-18,-0.620965502,-0.603024486
2021-05-19,-0.618846345,-0.602501112
2021-05-20,-0.612729793,-0.59793443
2021-05-21,-0.601717721,-0.589393084
2021-05-22,-0.586537892,-0.577231477
2021-05-23,-0.566124012,-0.560849572
2021-05-24,-0.541624961,-0.541342366
2021-05-25,-0.514040123,-0.517868101
2021-05-26,-0.483387758,-0.491027439
2021-05-27,-0.450527862,-0.461864098
2021-05-28,-0.413737655,-0.430281422
2021-05-29,-0.378470638,-0.396509976
2021-05-30,-0.342609118,-0.361383354
2021-05-31,-0.303184183,-0.325153959
2021-06-01,-0.265472684,-0.287607648
2021-06-02,-0.221987863,-0.249613522
2021-06-03,-0.179694483,-0.211197253
2021-06-04,-0.142050902,-0.172515957
2021-06-05,-0.099517502,-0.132931718
2021-06-06,-0.057350934,-0.09250672
2021-06-07,-0.014149906,-0.05172359
2021-06-08,0.029028409,-0.011044841
2021-06-09,0.06776192,0.028679931
2021-06-10,0.107043664,0.067368556
2021-06-11,0.144158944,0.104728585
2021-06-12,0.179349465,0.140609719
2021-06-13,0.211228607,0.175581467
2021-06-14,0.240465977,0.208342147
2021-06-15,0.26705328,0.237928146
2021-06-16,0.292951392,0.265242325
2021-06-17,0.315025186,0.290451294
2021-06-18,0.334086347,0.312418496
2021-06-19,0.351567575,0.33136375
2021-06-20,0.366041603,0.347488285
2021-06-21,0.378382706,0.360358246
2021-06-22,0.388334395,0.369758354
2021-06-23,0.393869634,0.376865547
2021-06-24,0.396567519,0.382104131
2021-06-25,0.395979845,0.384791569
2021-06-26,0.393136947,0.385079692
2021-06-27,0.385409956,0.382439495
2021-06-28,0.374814606,0.376995408
2021-06-29,0.361386273,0.368698065
2021-06-30,0.346916175,0.357227519
2021-07-01,0.330376971,0.343131703
2021-07-02,0.312569801,0.326410507
2021-07-03,0.293172798,0.307590113
2021-07-04,0.271672639,0.287092575
2021-07-05,0.249286074,0.26565607
2021-07-06,0.224985058,0.243299196
2021-07-07,0.199993674,0.220004189
2021-07-08,0.174701538,0.196587259
